Education_Sector,School_Name,School_Type,Address_Line_1,Address_Line_2,Address_Town,Address_State,Address_Postcode,LGA_Name,X,Y
Government,Stawell Primary School,Primary,14-28 Barnes Street,,Stawell,VIC,3380,Northern Grampians (S),142.773775,-37.056128
Government,Rutherglen Primary School,Primary,44 Murray Street,,Rutherglen,VIC,3685,Indigo (S),146.460614,-36.056209
Government,Riddells Creek Primary School,Primary,69-77 Main Road,,Riddells Creek,VIC,3431,Macedon Ranges (S),144.6797752,-37.46122119
Government,Rokewood Primary School,Primary,38 Aitchison Street,,Rokewood,VIC,3330,Golden Plains (S),143.7228146,-37.90365609
Government,Geelong East Primary School,Primary,184 Boundary Road,,Geelong East,VIC,3219,Greater Geelong (C),144.382769,-38.17551
Government,Sale Primary School,Primary,Macalister Street,,Sale,VIC,3850,Wellington (S),147.073643,-38.108303
Government,Skipton Primary School,Primary,7 Montgomery Street,,Skipton,VIC,3361,Corangamite (S),143.368161,-37.686858
Government,South Yarra Primary School,Primary,601 Punt Road,,South Yarra,VIC,3141,Melbourne (C),144.985619,-37.841353
Government,Stratford Primary School,Primary,14 Wellsford Street,,Stratford,VIC,3862,Wellington (S),147.085386,-37.967251
Government,Taradale Primary School,Primary,98 High Street,,Taradale,VIC,3447,Mount Alexander (S),144.351063,-37.141313
Government,Koroit And District Primary School,Primary,91 Commercial Road,,Koroit,VIC,3282,Moyne (S),142.368702,-38.292441
Government,Tylden Primary School,Primary,11 Clowes Street,,Tylden,VIC,3444,Macedon Ranges (S),144.4087844,-37.32496764
Government,Thomastown Primary School,Primary,10 Spring Street,,Thomastown,VIC,3074,Whittlesea (C),145.011495,-37.682271
Government,Wangaratta Primary School,Primary,19 Chisholm Street,,Wangaratta,VIC,3677,Wangaratta (RC),146.329419,-36.355275
Government,Wahgunyah Primary School,Primary,Elizabeth Street,,Wahgunyah,VIC,3687,Indigo (S),146.397925,-36.013651
Government,Woodend Primary School,Primary,146 High Street,,Woodend,VIC,3442,Macedon Ranges (S),144.5329415,-37.35341833
Government,Woodford Primary School,Primary,8 Victoria Street,,Woodford,VIC,3281,Warrnambool (C),142.484504,-38.316807
Government,Werribee Primary School,Primary,2 Deutgam Street,,Werribee,VIC,3030,Wyndham (C),144.658736,-37.906865
Government,Winters Flat Primary School,Primary,3 Roberts Avenue,,Castlemaine,VIC,3450,Mount Alexander (S),144.207491,-37.070164
Government,Wooragee Primary School,Primary,1011 Beechworth-Wodonga Road,,Wooragee,VIC,3747,Indigo (S),146.730883,-36.29048
Government,Wallan Primary School,Primary,46-48 Queen Street,,Wallan,VIC,3756,Mitchell (S),144.975036,-37.411465
Government,Woolsthorpe Primary School,Primary,12 Manifold Street,,Woolsthorpe,VIC,3276,Moyne (S),142.4317633,-38.18741399
Government,Yandoit Primary School,Primary,74 High Street,,Yandoit,VIC,3461,Hepburn (S),144.0884407,-37.21400151
Government,Yarram Primary School,Primary,2-14 Wesley Street,,Yarram,VIC,3971,Wellington (S),146.675323,-38.558532
Government,Pleasant Street Primary School (Ballarat),Primary,101 Pleasant St North,,Lake Wendouree,VIC,3350,Ballarat (C),143.838497,-37.556332
Government,Yea Primary School,Primary,23 Station Street,,Yea,VIC,3717,Murrindindi (S),145.428298,-37.212727
Government,Lancefield Primary School,Primary,80 High Street,,Lancefield,VIC,3435,Macedon Ranges (S),144.726424,-37.27495358
Government,Coimadai Primary School,Primary,86 Bennetts Lane,,Coimadai,VIC,3340,Moorabool (S),144.478308,-37.6137926
Government,Birregurra Primary School,Primary,58 Beal Street,,Birregurra,VIC,3242,Colac-Otway (S),143.78651,-38.340457
Government,Clayton North Primary School,Primary,1714 Dandenong Road,,Clayton,VIC,3168,Monash (C),145.122666,-37.911944
Government,Milawa Primary School,Primary,133 Milawa-Bobinawarrah Road,,Milawa,VIC,3678,Wangaratta (RC),146.432484,-36.444544
Government,Lockwood Primary School,Primary,190 Wiegards Road,,Lockwood,VIC,3551,Greater Bendigo (C),144.161558,-36.802579
Government,Bealiba Primary School,Primary,9 Grant Street,,Bealiba,VIC,3475,Central Goldfields (S),143.551897,-36.789942
Government,Bairnsdale Primary School,Primary,324 Main Street,,Bairnsdale,VIC,3875,East Gippsland (S),147.6232285,-37.82742322
Government,Gordon Primary School,Primary,1 Dicker Street,,Gordon,VIC,3345,Moorabool (S),144.105053,-37.58384869
Government,Hepburn Primary School,Primary,156 Main Road,,Hepburn,VIC,3461,Hepburn (S),144.1327626,-37.30971525
Government,Lara Lake Primary School,Primary,89 Forest Road South,,Lara Lake,VIC,3212,Greater Geelong (C),144.395642,-38.030405
Government,Rosedale Primary School,Primary,1-23 Cricket Street,,Rosedale,VIC,3847,Wellington (S),146.7739049,-38.15460171
Government,Bright P-12 College,Pri/Sec,46 Bakers Gully Road,,Bright,VIC,3741,Alpine (S),146.960928,-36.733105
Government,Rochester Primary School,Primary,2 George Street,,Rochester,VIC,3561,Campaspe (S),144.6979959,-36.35459709
Government,Ararat Primary School,Primary,70 - 78 Moore Street,,Ararat,VIC,3377,Ararat (RC),142.937307,-37.285942
Government,Jamieson Primary School,Primary,1 The Sideling,,Jamieson,VIC,3723,Mansfield (S),146.139999,-37.301263
Government,Preston South Primary School,Primary,56B Hotham Street,,Preston,VIC,3072,Darebin (C),145.007447,-37.747867
Government,Omeo Primary School,Primary,167 Day Avenue,,Omeo,VIC,3898,East Gippsland (S),147.593082,-37.100217
Government,Harrietville Primary School,Primary,165 Great Alpine Road,,Harrietville,VIC,3741,Alpine (S),147.064936,-36.887713
Government,Mordialloc Beach Primary School,Primary,58 Barkly Street,,Mordialloc,VIC,3195,Kingston (C),145.088809,-38.005582
Government,Healesville Primary School,Primary,2 View Street,,Healesville,VIC,3777,Yarra Ranges (S),145.5160425,-37.65713287
Government,Lake Bolac College,Pri/Sec,90 Montgomery Street,,Lake Bolac,VIC,3351,Ararat (RC),142.837903,-37.720241
Government,Toongabbie Primary School,Primary,Victoria Street,,Toongabbie,VIC,3856,Latrobe (C),146.625183,-38.056967
Government,Waubra Primary School,Primary,2110 Sunraysia Highway,,Waubra,VIC,3352,Pyrenees (S),143.634455,-37.353836
Government,Great Western Primary School,Primary,Stephenson Street,,Great Western,VIC,3374,Northern Grampians (S),142.85173,-37.148513
Government,Maffra Primary School,Primary,22-28 Church Street,,Maffra,VIC,3860,Wellington (S),146.97677,-37.964002
Government,Broken Creek Primary School,Primary,413 Quinn Road,,Broken Creek,VIC,3673,Benalla (RC),145.889232,-36.423279
Government,Lal Lal Primary School,Primary,12 Vaughan Street,,Lal Lal,VIC,3352,Moorabool (S),144.010707,-37.676724
Government,Cobden Primary School,Primary,18 Silvester Street,,Cobden,VIC,3266,Corangamite (S),143.078121,-38.327119
Government,St Leonards Primary School,Primary,1341 Murradoc Road,,St Leonards,VIC,3223,Greater Geelong (C),144.714754,-38.171835
Government,Lilydale Primary School,Primary,63 - 65 Castella Street,,Lilydale,VIC,3140,Yarra Ranges (S),145.3540681,-37.75367357
Government,Bendigo Primary School,Primary,91 Old Violet Street,,Bendigo,VIC,3550,Greater Bendigo (C),144.265244,-36.757017
Government,Darraweit Guim Primary School,Primary,2 Darraweit Valley Road,,Darraweit Guim,VIC,3756,Macedon Ranges (S),144.8935664,-37.4010281
Government,Linton Primary School,Primary,28 Adair Street,,Linton,VIC,3360,Golden Plains (S),143.5613088,-37.68406827
Government,Invermay Primary School,Primary,187 Swinglers Road,,Invermay,VIC,3352,Ballarat (C),143.874583,-37.520527
Government,Mitta Mitta Primary School,Primary,27 Giltrap Road,,Mitta Mitta,VIC,3701,Towong (S),147.379483,-36.533414
Government,Camberwell Primary School,Primary,290 Camberwell Road,,Camberwell,VIC,3124,Boroondara (C),145.058048,-37.832684
Government,Greenvale Primary School,Primary,12-24 Bradford Avenue,,Greenvale,VIC,3059,Hume (C),144.886181,-37.639828
Government,Alexandra Primary School,Primary,15 Webster Street,,Alexandra,VIC,3714,Murrindindi (S),145.711704,-37.192568
Government,Rockbank Primary School,Primary,97-105 Westcott Parade,,Rockbank,VIC,3335,Melton (C),144.661899,-37.732147
Government,Bannockburn P-12 College,Pri/Sec,139 Milton Street,,Bannockburn,VIC,3331,Golden Plains (S),144.160668,-38.042004
Government,Doreen Primary School,Primary,75 Doctors Gully Road,,Doreen,VIC,3754,Nillumbik (S),145.145539,-37.60601
Government,Talbot Primary School,Primary,2 Rowe Street,,Talbot,VIC,3371,Central Goldfields (S),143.703604,-37.16865
Government,Yarra Glen Primary School,Primary,35 Symonds Street,,Yarra Glen,VIC,3775,Yarra Ranges (S),145.372413,-37.649705
Government,Kangaroo Flat Primary School,Primary,60-80 Olympic Parade,,Kangaroo Flat,VIC,3555,Greater Bendigo (C),144.234086,-36.787683
Government,Westmeadows Primary School,Primary,34-46 Riddell Street,,Westmeadows,VIC,3049,Hume (C),144.895697,-37.675649
Government,Sunbury Primary School,Primary,41 The Heights,,Sunbury,VIC,3429,Hume (C),144.728144,-37.597687
Government,Diamond Creek Primary School,Primary,17 Clyde Street,,Diamond Creek,VIC,3089,Nillumbik (S),145.1516539,-37.67184929
Government,Hesket Primary School,Primary,800 Romsey Road,,Hesket,VIC,3442,Macedon Ranges (S),144.6197775,-37.34780909
Government,Axedale Primary School,Primary,81 High Street,,Axedale,VIC,3551,Greater Bendigo (C),144.50146,-36.786228
Government,Vermont Primary School,Primary,4-10 Nurlendi Road,,Vermont,VIC,3133,Whitehorse (C),145.194296,-37.837359
Government,Tarnagulla Primary School,Primary,51 Stanley Street,,Tarnagulla,VIC,3551,Loddon (S),143.828403,-36.771263
Government,Balwyn Primary School,Primary,86B Balwyn Road,,Balwyn,VIC,3103,Boroondara (C),145.081378,-37.813938
Government,Scoresby Primary School,Primary,11 Ingrid Street,,Scoresby,VIC,3179,Knox (C),145.227501,-37.89395
Government,Carisbrook Primary School,Primary,2  Camp Street,,Carisbrook,VIC,3464,Central Goldfields (S),143.812657,-37.052061
Government,Wandin Yallock Primary School,Primary,105 Beenak Road,,Wandin North,VIC,3139,Yarra Ranges (S),145.43595,-37.790251
Government,Yering Primary School,Primary,22-24 Melba Highway,,Yering,VIC,3770,Yarra Ranges (S),145.3822185,-37.7053494
Government,Dartmoor Primary School,Primary,76 Greenham Street,,Dartmoor,VIC,3304,Glenelg (S),141.276732,-37.923017
Government,Mickleham Primary School,Primary,1880 Mickleham Road,,Mickleham,VIC,3064,Hume (C),144.876546,-37.563495
Government,Inglewood Primary School,Primary,77 Sullivan Street,,Inglewood,VIC,3517,Loddon (S),143.870446,-36.573945
Government,Chewton Primary School,Primary,1 Hunter Street,,Chewton,VIC,3451,Mount Alexander (S),144.261164,-37.082327
Government,Bolinda Primary School,Primary,1 Mullalys Road,,Bolinda,VIC,3432,Macedon Ranges (S),144.7454039,-37.43373498
Government,Napoleons Primary School,Primary,4721 Colac-Ballarat Road,,Napoleons,VIC,3352,Golden Plains (S),143.826459,-37.67862938
Government,Kew Primary School,Primary,Peel Street,,Kew,VIC,3101,Boroondara (C),145.033386,-37.803639
Government,Haddon Primary School,Primary,398 Sago Hill Road,,Haddon,VIC,3351,Golden Plains (S),143.7217144,-37.58863962
Government,Sorrento Primary School,Primary,32 Kerferd Avenue,,Sorrento,VIC,3943,Mornington Peninsula (S),144.740685,-38.341482
Government,Alfredton Primary School,Primary,89a Cuthberts Road,,Alfredton,VIC,3350,Ballarat (C),143.802104,-37.554797
Government,Bridgewater Primary School,Primary,34 - 44 Eldon Street,,Bridgewater On Loddon,VIC,3516,Loddon (S),143.945917,-36.603101
Government,Hastings Primary School,Primary,10 - 20 Hodgins Road,,Hastings,VIC,3915,Mornington Peninsula (S),145.189474,-38.299696
Government,Yackandandah Primary School,Primary,39 High Street,,Yackandandah,VIC,3749,Indigo (S),146.836458,-36.312095
Government,Nagambie Primary School,Primary,31 Goulburn Street,,Nagambie,VIC,3608,Strathbogie (S),145.157226,-36.787589
Government,Heyfield Primary School,Primary,22 Temple Street,,Heyfield,VIC,3858,Wellington (S),146.784936,-37.982114
Government,Moorabbin Primary School,Primary,61 Worthing Road,,Moorabbin,VIC,3189,Kingston (C),145.039587,-37.94202
Government,Mansfield Primary School,Primary,4 Apollo Street,,Mansfield,VIC,3722,Mansfield (S),146.084825,-37.055591
Government,Middle Indigo Primary School,Primary,710 Indigo Creek Road,,Indigo Valley,VIC,3688,Indigo (S),146.72484,-36.156013
Government,Briagolong Primary School,Primary,2 Church Street,,Briagolong,VIC,3860,Wellington (S),147.067843,-37.842801
Government,Lindenow Primary School,Primary,140 Henry Street,,Lindenow,VIC,3865,East Gippsland (S),147.453266,-37.800879
Government,Broadford Primary School,Primary,17-23 Powlett Street,,Broadford,VIC,3658,Mitchell (S),145.046301,-37.20257
Government,Murchison Primary School,Primary,8 - 10 Impey Street,,Murchison,VIC,3610,Greater Shepparton (C),145.214287,-36.61718
Government,Panton Hill Primary School,Primary,585 Kangaroo Grd-St Andrews Rd,,Panton Hill,VIC,3759,Nillumbik (S),145.2395564,-37.64160566
Government,Glen Park Primary School,Primary,265 Ralstons Road,,Glen Park,VIC,3352,Moorabool (S),143.934795,-37.524779
Government,Concongella Primary School,Primary,61 Concongella School Road,,CONCONGELLA,VIC,3384,Northern Grampians (S),142.822316,-37.049558
Government,Bruthen Primary School,Primary,31 Great Alpine Road,,Bruthen,VIC,3885,East Gippsland (S),147.833492,-37.704214
Government,Swan Hill Primary School,Primary,123 Gray Street,,Swan Hill,VIC,3585,Swan Hill (RC),143.54325,-35.346911
Government,Porepunkah Primary School,Primary,2 Martley Street,,Porepunkah,VIC,3740,Alpine (S),146.911022,-36.699486
Government,Leopold Primary School,Primary,1 Kensington Road,,Leopold,VIC,3224,Greater Geelong (C),144.464367,-38.187261
Government,Inverleigh Primary School,Primary,54 High Street,,Inverleigh,VIC,3321,Golden Plains (S),144.0546877,-38.10094228
Government,Glen Iris Primary School,Primary,170 Glen Iris Road,,Glen Iris,VIC,3146,Boroondara (C),145.065894,-37.860483
Government,Trawalla Primary School,Primary,11 Trawalla Road,,Trawalla,VIC,3373,Pyrenees (S),143.469859,-37.437731
Government,Quarry Hill Primary School,Primary,25 Peel Street,,Quarry Hill,VIC,3550,Greater Bendigo (C),144.279976,-36.775117
Government,Sebastopol Primary School,Primary,9 Warreen Street,,Sebastopol,VIC,3356,Ballarat (C),143.844719,-37.59643401
Government,Woodside Primary School,Primary,39-41 Prince St,,Woodside,VIC,3874,Wellington (S),146.876739,-38.526332
Government,Noorat Primary School,Primary,MacKinnon's Bridge Road,,Noorat,VIC,3265,Corangamite (S),142.928735,-38.190751
Government,Albert Park Primary School,Primary,210 Bridport Street,,Albert Park,VIC,3206,Port Phillip (C),144.952766,-37.841884
Government,Williamstown Primary School,Primary,Cnr. Electra & Parker Street,,Williamstown,VIC,3016,Hobsons Bay (C),144.900409,-37.863798
Government,Boneo Primary School,Primary,582 Boneo Road,,Boneo,VIC,3939,Mornington Peninsula (S),144.887114,-38.41198
Government,Queenscliff Primary School,Primary,20 Stevens Street,,Queenscliff,VIC,3225,Queenscliffe (B),144.656211,-38.267224
Government,Portland North Primary School,Primary,42 School Road,,Portland North,VIC,3305,Glenelg (S),141.572331,-38.317639
Government,Timor Primary School,Primary,395 Bet Bet Creek Road,,Timor,VIC,3465,Central Goldfields (S),143.711987,-36.984224
Government,Apsley Primary School,Primary,46 Laidlaw Street,,Apsley,VIC,3319,West Wimmera (S),141.082487,-36.973706
Government,Strathfieldsaye Primary School,Primary,9 Uxbridge Street,,Strathfieldsaye,VIC,3551,Greater Bendigo (C),144.352908,-36.804355
Government,Skye Primary School,Primary,395 Ballarto Road,,Skye,VIC,3977,Frankston (C),145.201245,-38.117707
Government,Lucknow Primary School,Primary,35 Howitt Avenue,,Eastwood,VIC,3875,East Gippsland (S),147.630748,-37.812667
Government,Upper Plenty Primary School,Primary,10 Clarkes Road,,Upper Plenty,VIC,3756,Mitchell (S),145.057874,-37.423711
Government,Carlton North Primary School,Primary,60 Lee Street,,Carlton North,VIC,3054,Yarra (C),144.973028,-37.791064
Government,Maldon Primary School,Primary,109 High Street,,Maldon,VIC,3463,Mount Alexander (S),144.065814,-36.995039
Government,Woori Yallock Primary School,Primary,1360 Healesville Road,,Woori Yallock,VIC,3139,Yarra Ranges (S),145.5326881,-37.77737209
Government,Moyston Primary School,Primary,1349 Ararat-Halls Gap Road,,Moyston,VIC,3377,Ararat (RC),142.76785,-37.301664
Government,Buninyong Primary School,Primary,202 Simpson Street,,Buninyong,VIC,3357,Ballarat (C),143.886252,-37.654229
Government,Marysville Primary School,Primary,15 Falls Road,,Marysville,VIC,3779,Murrindindi (S),145.748939,-37.511982
Government,Langley Primary School,Primary,Crn Kyneton/Heathcote & Parsells Rd,,Langley,VIC,3444,Mount Alexander (S),144.489657,-37.17118
Government,Wandong Primary School,Primary,43-51 Rail Street,,Wandong,VIC,3758,Mitchell (S),145.027861,-37.360304
Government,Cowes Primary School,Primary,177 Settlement Road,,Cowes,VIC,3922,Bass Coast (S),145.241315,-38.456278
Government,Bullarto Primary School,Primary,131 Bullarto South Road,,Bullarto,VIC,3461,Hepburn (S),144.218221,-37.405379
Government,Lismore Primary School,Primary,77 William Street,,Lismore,VIC,3324,Corangamite (S),143.3392983,-37.95459656
Government,Lower Plenty Primary School,Primary,126-144 Main Road,,Lower Plenty,VIC,3093,Banyule (C),145.115498,-37.726172
Government,Specimen Hill Primary School,Primary,25 Inglewood Street,,Golden Square,VIC,3555,Greater Bendigo (C),144.248335,-36.761874
Government,Bolwarra Primary School,Primary,249 Princes Highway,,Bolwarra,VIC,3305,Glenelg (S),141.613797,-38.281613
Government,Navarre Primary School,Primary,High Street,,Navarre,VIC,3384,Northern Grampians (S),143.111337,-36.900737
Government,Warracknabeal Primary School,Primary,5 Werrigar Street,,Warracknabeal,VIC,3393,Yarriambiack (S),142.391263,-36.257875
Government,Moyhu Primary School,Primary,2799 Wangaratta-Whitfield Road,,Moyhu,VIC,3732,Wangaratta (RC),146.383087,-36.593173
Government,Natte Yallock Primary School,Primary,10 School Road,,Natte Yallock,VIC,3465,Pyrenees (S),143.468003,-36.942129
Government,Clifton Hill Primary School,Primary,185 Gold St,,Clifton Hill,VIC,3068,Yarra (C),144.989245,-37.792308
Government,Christmas Hills Primary School,Primary,1409 Eltham-yarra Glen Road,,Christmas Hills,VIC,3775,Nillumbik (S),145.304199,-37.653515
Government,Tallangatta Primary School,Primary,1 Wonga Grove,,Tallangatta,VIC,3700,Towong (S),147.1741969,-36.21479715
Government,Kialla Central Primary School,Primary,128 Central Kialla Road,,Kialla,VIC,3631,Greater Shepparton (C),145.431154,-36.452703
Government,Mount Eliza Primary School,Primary,Wooralla Drive,,Mount Eliza,VIC,3930,Mornington Peninsula (S),145.092187,-38.195387
Government,San Remo Primary School,Primary,22 Bergin Grove,,San Remo,VIC,3925,Bass Coast (S),145.369453,-38.523852
Government,Dimboola Primary School,Primary,Hindmarsh Street,,Dimboola,VIC,3414,Hindmarsh (S),142.030403,-36.453364
Government,Whorouly Primary School,Primary,18 Church Street,,Whorouly,VIC,3735,Wangaratta (RC),146.586653,-36.505442
Government,Merrijig Primary School,Primary,1820 Mount Buller Road,,Merrijig,VIC,3723,Mansfield (S),146.25688,-37.102798
Government,Lethbridge Primary School,Primary,2 Stephenson Street,,Lethbridge,VIC,3332,Golden Plains (S),144.134564,-37.969062
Government,Oxley Primary School,Primary,1050 Wangaratta-Whitfield Road,,Oxley,VIC,3678,Wangaratta (RC),146.360637,-36.441561
Government,Northcote Primary School,Primary,33 Helen Street,,Northcote,VIC,3070,Darebin (C),144.99688,-37.771758
